Mole_index,Method_index,Peak_time,Area,Height,Smiles,Name,CAS,Initial_T,Final_T,Heating_rate,Ret_time
116,1,7.164,321457.0,166670.0,COC1=CC=CC=C1I,2-Iodoanisole,529-28-2,60.0,300.0,20.0,18.0
116,2,8.426,325712.0,158347.0,COC1=CC=CC=C1I,2-Iodoanisole,529-28-2,60.0,300.0,15.0,14.0
116,3,10.705,321165.0,131415.0,COC1=CC=CC=C1I,2-Iodoanisole,529-28-2,60.0,300.0,10.0,6.0
116,4,12.254000000000001,314441.0,115835.0,COC1=CC=CC=C1I,2-Iodoanisole,529-28-2,60.0,300.0,8.0,0.0
117,1,6.3870000000000005,237933.0,126225.0,FC(F)(F)C1=CC(OC)=CC=C1Br,2-Bromo-5-methoxybenzotrifluoride,400-72-6,60.0,300.0,20.0,18.0
117,2,7.436,241454.0,112306.0,FC(F)(F)C1=CC(OC)=CC=C1Br,2-Bromo-5-methoxybenzotrifluoride,400-72-6,60.0,300.0,15.0,14.0
117,3,9.315,242240.0,97174.0,FC(F)(F)C1=CC(OC)=CC=C1Br,2-Bromo-5-methoxybenzotrifluoride,400-72-6,60.0,300.0,10.0,6.0
117,4,10.575,240631.0,84495.0,FC(F)(F)C1=CC(OC)=CC=C1Br,2-Bromo-5-methoxybenzotrifluoride,400-72-6,60.0,300.0,8.0,0.0
118,1,7.57,480914.0,243891.0,O=C1CCC2=C1C(C)=CC=C2,7-Methyl-1-indanone,39627-61-7,60.0,300.0,20.0,18.0
118,2,8.943,488360.0,227748.0,O=C1CCC2=C1C(C)=CC=C2,7-Methyl-1-indanone,39627-61-7,60.0,300.0,15.0,14.0
118,3,11.443,487838.0,190344.0,O=C1CCC2=C1C(C)=CC=C2,7-Methyl-1-indanone,39627-61-7,60.0,300.0,10.0,6.0
118,4,13.152999999999999,484702.0,165261.0,O=C1CCC2=C1C(C)=CC=C2,7-Methyl-1-indanone,39627-61-7,60.0,300.0,8.0,0.0
119,1,11.222000000000001,307338.0,155164.0,O1CCOCCOCCOCCOCCOCC1,18-Crown-6,17455-13-9,60.0,300.0,20.0,18.0
119,2,13.69,318891.0,143618.0,O1CCOCCOCCOCCOCCOCC1,18-Crown-6,17455-13-9,60.0,300.0,15.0,14.0
119,3,18.359,322549.0,116683.0,O1CCOCCOCCOCCOCCOCC1,18-Crown-6,17455-13-9,60.0,300.0,10.0,6.0
119,4,21.684,321415.0,104702.0,O1CCOCCOCCOCCOCCOCC1,18-Crown-6,17455-13-9,60.0,300.0,8.0,0.0
12,1,12.513,323067.0,116775.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,210.0,10.0,0.0
12,10,15.488,290679.0,88343.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,10.0,3.0
12,11,11.072000000000001,333805.0,155596.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,320.0,20.0,3.0
12,12,9.447000000000001,338494.0,160751.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,30.0,3.0
12,13,10.539000000000001,258362.0,84631.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,230.0,10.0,0.0
12,14,7.098,268054.0,111576.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,20.0,0.0
12,15,5.796,269795.0,122643.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,30.0,0.0
12,16,11.511,265877.0,82494.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,220.0,10.0,1.0
12,17,8.078,275496.0,115081.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,20.0,1.0
12,18,6.778,281909.0,124210.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,30.0,1.0
12,19,12.484000000000002,265876.0,84243.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,210.0,10.0,2.0
12,2,8.091000000000001,326368.0,153720.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,20.0,0.0
12,20,9.058,274670.0,113475.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,20.0,2.0
12,21,7.761,344485.0,154065.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,30.0,2.0
12,22,13.457,326025.0,112623.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,200.0,10.0,3.0
12,23,10.036,344696.0,149633.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,20.0,3.0
12,24,8.738,360445.0,169474.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,60.0,280.0,30.0,3.0
12,25,8.647,285113.0,103454.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,250.0,10.0,0.0
12,26,6.144,301374.0,137901.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,20.0,0.0
12,27,5.16,299262.0,145559.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,30.0,0.0
12,28,9.564,296009.0,106461.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,240.0,10.0,1.0
12,29,7.077999999999999,305659.0,134415.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,20.0,1.0
12,3,6.459,329685.0,166499.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,30.0,0.0
12,30,6.099,308921.0,145751.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,30.0,1.0
12,31,10.478,296149.0,101497.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,230.0,10.0,2.0
12,32,8.007,307951.0,130760.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,20.0,2.0
12,33,7.034,317617.0,142549.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,30.0,2.0
12,34,11.386,297433.0,100642.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,220.0,10.0,3.0
12,35,8.936,311089.0,129269.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,20.0,3.0
12,36,7.965,316971.0,138407.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,80.0,280.0,30.0,3.0
12,4,13.504000000000001,320964.0,119127.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,200.0,10.0,1.0
12,5,9.085,334027.0,155865.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,20.0,1.0
12,6,7.454,339314.0,168878.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,30.0,1.0
12,7,14.497,325695.0,114478.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,190.0,10.0,2.0
12,8,10.079,334629.0,158107.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,20.0,2.0
12,9,8.45,334605.0,170102.0,OC1=CC=CC(Br)=C1,3-Bromophenol,591-20-8,40.0,280.0,30.0,2.0
120,1,5.957999999999999,369037.0,179946.0,COC1=CC=CC=C1OC,Dimethoxybenzene,151-10-0,60.0,300.0,20.0,18.0
120,2,6.881,371968.0,168118.0,COC1=CC=CC=C1OC,Dimethoxybenzene,151-10-0,60.0,300.0,15.0,14.0
120,3,8.512,364686.0,136126.0,COC1=CC=CC=C1OC,Dimethoxybenzene,151-10-0,60.0,300.0,10.0,6.0
120,4,9.596,355676.0,126787.0,COC1=CC=CC=C1OC,Dimethoxybenzene,151-10-0,60.0,300.0,8.0,0.0
121,1,14.742,496476.0,71995.0,OC1=C(C#CC2=CC=CC=C2)C3=CC=CC=C3C=C1,1-(phenylethynyl)naphthalen-2-ol,312539-46-1,60.0,300.0,20.0,18.0
121,2,17.833,512446.0,70926.0,OC1=C(C#CC2=CC=CC=C2)C3=CC=CC=C3C=C1,1-(phenylethynyl)naphthalen-2-ol,312539-46-1,60.0,300.0,15.0,14.0
122,1,16.616,260168.0,52463.0,OC1=C(C#CC2=CC=C(Cl)C=C2)C3=CC=CC=C3C=C1,1-((4-chlorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
122,2,19.816,272841.0,55034.0,OC1=C(C#CC2=CC=C(Cl)C=C2)C3=CC=CC=C3C=C1,1-((4-chlorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
123,1,16.499000000000002,384444.0,67615.0,OC1=C(C#CC2=CC=CC(Cl)=C2)C3=CC=CC=C3C=C1,1-((3-chlorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
123,2,19.723,393759.0,62673.0,OC1=C(C#CC2=CC=CC(Cl)=C2)C3=CC=CC=C3C=C1,1-((3-chlorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
124,1,16.139,472450.0,106667.0,OC1=C(C#CC2=CC=CC=C2Cl)C3=CC=CC=C3C=C1,1-((2-chlorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
124,2,19.340999999999998,467694.0,111364.0,OC1=C(C#CC2=CC=CC=C2Cl)C3=CC=CC=C3C=C1,1-((2-chlorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
125,1,14.546,308435.0,43934.0,OC1=C(C#CC2=CC=CC=C2F)C3=CC=CC=C3C=C1,1-((2-fluorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
125,2,17.632,292819.0,39673.0,OC1=C(C#CC2=CC=CC=C2F)C3=CC=CC=C3C=C1,1-((2-fluorophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
126,1,8.818999999999999,303177.0,31157.0,OC1=C(C#CC2=CC=CC([N+]([O-])=O)=C2)C3=CC=CC=C3C=C1,1-((3-nitrophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
126,2,10.589,335265.0,30572.0,OC1=C(C#CC2=CC=CC([N+]([O-])=O)=C2)C3=CC=CC=C3C=C1,1-((3-nitrophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
126,3,13.82,309071.0,22949.0,OC1=C(C#CC2=CC=CC([N+]([O-])=O)=C2)C3=CC=CC=C3C=C1,1-((3-nitrophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,10.0,6.0
126,4,16.052,256583.0,22546.0,OC1=C(C#CC2=CC=CC([N+]([O-])=O)=C2)C3=CC=CC=C3C=C1,1-((3-nitrophenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,8.0,0.0
127,1,15.034,373768.0,100130.0,OC1=C(C#CC2=CC=CC=C2C)C3=CC=CC=C3C=C1,1-(o-tolylethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
127,2,18.165,397988.0,97355.0,OC1=C(C#CC2=CC=CC=C2C)C3=CC=CC=C3C=C1,1-(o-tolylethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
128,1,15.765,608395.0,77332.0,OC1=C(C#CC2=CC=C(C)C=C2)C3=CC=CC=C3C=C1,1-(p-tolylethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
128,2,18.945,586493.0,74969.0,OC1=C(C#CC2=CC=C(C)C=C2)C3=CC=CC=C3C=C1,1-(p-tolylethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
129,1,17.474,351341.0,66137.0,OC1=C(C#CC2=CC=C(OC)C=C2)C3=CC=CC=C3C=C1,1-((4-methoxyphenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
129,2,20.726,349759.0,64539.0,OC1=C(C#CC2=CC=C(OC)C=C2)C3=CC=CC=C3C=C1,1-((4-methoxyphenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
13,1,6.394,397644.0,178309.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,140.0,10.0,0.0
13,10,8.744,385810.0,155058.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,280.0,10.0,3.0
13,11,7.316,401086.0,201694.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,180.0,20.0,3.0
13,12,6.699,411167.0,218551.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,250.0,30.0,3.0
13,13,4.9830000000000005,329468.0,167122.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,160.0,10.0,0.0
13,14,4.0760000000000005,330014.0,195253.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,260.0,20.0,0.0
13,15,3.676,327503.0,207037.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,280.0,30.0,0.0
13,16,5.574,328831.0,157120.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,150.0,10.0,1.0
13,17,4.732,333456.0,185023.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,240.0,20.0,1.0
13,18,4.343,336676.0,199050.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,280.0,30.0,1.0
13,19,6.151,330135.0,145401.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,140.0,10.0,2.0
13,2,4.834,407139.0,226261.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,240.0,20.0,0.0
13,20,5.381,329377.0,170263.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,220.0,20.0,2.0
13,21,5.011,331159.0,186501.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,300.0,30.0,2.0
13,22,6.707000000000001,364211.0,155483.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,130.0,10.0,3.0
13,23,6.021,372910.0,188360.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,200.0,20.0,3.0
13,24,5.6770000000000005,373908.0,204405.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,60.0,270.0,30.0,3.0
13,25,3.99,304217.0,155711.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,180.0,10.0,0.0
13,26,3.514,302944.0,171822.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,280.0,20.0,0.0
13,27,3.293,302754.0,178872.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,280.0,30.0,0.0
13,28,4.364,301637.0,146041.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,170.0,10.0,1.0
13,29,3.9560000000000004,304338.0,167235.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,260.0,20.0,1.0
13,3,4.186,409289.0,242925.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,280.0,30.0,0.0
13,30,3.747,305687.0,170389.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,280.0,30.0,1.0
13,31,4.712,300512.0,138672.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,160.0,10.0,2.0
13,32,4.387,305993.0,156640.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,240.0,20.0,2.0
13,33,4.202,306214.0,163774.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,320.0,30.0,2.0
13,34,5.018,303023.0,130403.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,150.0,10.0,3.0
13,35,4.791,304487.0,149312.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,220.0,20.0,3.0
13,36,4.648,306197.0,158708.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,80.0,290.0,30.0,3.0
13,4,7.183,400879.0,170889.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,130.0,10.0,1.0
13,5,5.664,409633.0,224355.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,220.0,20.0,1.0
13,6,5.026,410198.0,229674.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,280.0,30.0,1.0
13,7,7.968,403371.0,168898.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,120.0,10.0,2.0
13,8,6.492000000000001,410321.0,206005.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,200.0,20.0,2.0
13,9,5.8629999999999995,413653.0,231008.0,BrC1=CC(F)=CC=C1,3-Bromofluorobenzene,1073-06-9,40.0,280.0,30.0,2.0
130,1,15.610999999999999,465379.0,51408.0,OC1=C(C#CC2=CC=CC(C)=C2)C3=CC=CC=C3C=C1,1-(m-tolylethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
130,2,18.792,474085.0,57028.0,OC1=C(C#CC2=CC=CC(C)=C2)C3=CC=CC=C3C=C1,1-(m-tolylethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
131,1,14.757,724387.0,158436.0,OC1=C(C#CC2=CC=CS2)C3=CC=CC=C3C=C1,1-(thiophen-2-ylethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
131,2,17.851,709591.0,156545.0,OC1=C(C#CC2=CC=CS2)C3=CC=CC=C3C=C1,1-(thiophen-2-ylethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
132,1,14.886,350292.0,51500.0,OC1=C(C#CC2=CSC=C2)C3=CC=CC=C3C=C1,1-(thiophen-3-ylethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
132,2,17.982,360953.0,58059.0,OC1=C(C#CC2=CSC=C2)C3=CC=CC=C3C=C1,1-(thiophen-3-ylethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
133,1,18.529,580581.0,65462.0,OC1=C(C#CC2=CC=C(C(C)(C)C)C=C2)C3=CC=CC=C3C=C1,1-((4-(tert-butyl)phenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
133,2,21.831999999999997,577357.0,67834.0,OC1=C(C#CC2=CC=C(C(C)(C)C)C=C2)C3=CC=CC=C3C=C1,1-((4-(tert-butyl)phenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
134,1,14.314,466885.0,45673.0,OC1=C(C#CC2=CC=C(C(F)(F)F)C=C2)C3=CC=CC=C3C=C1,1-((4-(trifluoromethyl)phenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,20.0,18.0
134,2,17.396,454220.0,46181.0,OC1=C(C#CC2=CC=C(C(F)(F)F)C=C2)C3=CC=CC=C3C=C1,1-((4-(trifluoromethyl)phenyl)ethynyl)naphthalen-2-ol,none,60.0,300.0,15.0,14.0
135,1,4.54,388584.0,208165.0,FC1(F)C(C2=CC=C(F)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-fluorobenzene",none,60.0,300.0,20.0,18.0
135,2,5.066,386164.0,193031.0,FC1(F)C(C2=CC=C(F)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-fluorobenzene",none,60.0,300.0,15.0,14.0
135,3,5.949,383583.0,167299.0,FC1(F)C(C2=CC=C(F)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-fluorobenzene",none,60.0,300.0,10.0,6.0
135,4,6.502000000000001,379970.0,148258.0,FC1(F)C(C2=CC=C(F)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-fluorobenzene",none,60.0,300.0,8.0,0.0
136,1,5.872000000000001,536561.0,300702.0,FC1(F)C(C2=CC=CC=C2Cl)C1,"1-chloro-2-(2,2-difluorocyclopropyl)benzene",none,60.0,300.0,20.0,18.0
136,2,6.766,542923.0,281481.0,FC1(F)C(C2=CC=CC=C2Cl)C1,"1-chloro-2-(2,2-difluorocyclopropyl)benzene",none,60.0,300.0,15.0,14.0
136,3,8.339,548747.0,243473.0,FC1(F)C(C2=CC=CC=C2Cl)C1,"1-chloro-2-(2,2-difluorocyclopropyl)benzene",none,60.0,300.0,10.0,6.0
136,4,9.376,539536.0,217067.0,FC1(F)C(C2=CC=CC=C2Cl)C1,"1-chloro-2-(2,2-difluorocyclopropyl)benzene",none,60.0,300.0,8.0,0.0
137,1,6.485,450530.0,234432.0,FC1(F)C(C2=CC=CC(OC)=C2)C1,"1-(2,2-difluorocyclopropyl)-3-methoxybenzene",none,60.0,300.0,20.0,18.0
137,2,7.57,450618.0,217076.0,FC1(F)C(C2=CC=CC(OC)=C2)C1,"1-(2,2-difluorocyclopropyl)-3-methoxybenzene",none,60.0,300.0,15.0,14.0
137,3,9.524,448608.0,186727.0,FC1(F)C(C2=CC=CC(OC)=C2)C1,"1-(2,2-difluorocyclopropyl)-3-methoxybenzene",none,60.0,300.0,10.0,6.0
137,4,10.841,449458.0,164169.0,FC1(F)C(C2=CC=CC(OC)=C2)C1,"1-(2,2-difluorocyclopropyl)-3-methoxybenzene",none,60.0,300.0,8.0,0.0
138,1,5.361000000000001,544425.0,305357.0,FC1(F)C(C2=CC=C(C)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-methylbenzene",54672-44-5,60.0,300.0,20.0,18.0
138,2,6.1160000000000005,547950.0,277771.0,FC1(F)C(C2=CC=C(C)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-methylbenzene",54672-44-5,60.0,300.0,15.0,14.0
138,3,7.4270000000000005,552890.0,237343.0,FC1(F)C(C2=CC=C(C)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-methylbenzene",54672-44-5,60.0,300.0,10.0,6.0
138,4,8.275,535885.0,207474.0,FC1(F)C(C2=CC=C(C)C=C2)C1,"1-(2,2-difluorocyclopropyl)-4-methylbenzene",54672-44-5,60.0,300.0,8.0,0.0
139,1,8.033999999999999,504462.0,277469.0,FC1(F)C(C2=CC=C(N(C)C)C=C2)C1,"4-(2,2-difluorocyclopropyl)-N,N-dimethylaniline",none,60.0,300.0,20.0,18.0
139,2,9.568999999999999,526999.0,255920.0,FC1(F)C(C2=CC=C(N(C)C)C=C2)C1,"4-(2,2-difluorocyclopropyl)-N,N-dimethylaniline",none,60.0,300.0,15.0,14.0
139,3,12.401,521563.0,220171.0,FC1(F)C(C2=CC=C(N(C)C)C=C2)C1,"4-(2,2-difluorocyclopropyl)-N,N-dimethylaniline",none,60.0,300.0,10.0,6.0
139,4,14.364,521671.0,188817.0,FC1(F)C(C2=CC=C(N(C)C)C=C2)C1,"4-(2,2-difluorocyclopropyl)-N,N-dimethylaniline",none,60.0,300.0,8.0,0.0
14,1,11.993,485884.0,193895.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,210.0,10.0,0.0
14,10,14.96,495485.0,199803.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,280.0,10.0,3.0
14,11,10.806,513555.0,271059.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,320.0,20.0,3.0
14,12,9.259,535622.0,292656.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,280.0,30.0,3.0
14,13,10.046,422421.0,172226.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,230.0,10.0,0.0
14,14,6.85,426884.0,229814.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,20.0,0.0
14,15,5.625,423184.0,239378.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,30.0,0.0
14,16,11.003,428675.0,172293.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,220.0,10.0,1.0
14,17,7.818,437320.0,224654.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,20.0,1.0
14,18,6.598,438063.0,249398.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,30.0,1.0
14,19,11.96,425684.0,177904.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,210.0,10.0,2.0
14,2,7.832000000000001,502371.0,255383.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,280.0,20.0,0.0
14,20,8.785,433321.0,228202.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,20.0,2.0
14,21,7.568,454700.0,253762.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,30.0,2.0
14,22,12.917,440436.0,172586.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,200.0,10.0,3.0
14,23,9.751,441004.0,221267.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,20.0,3.0
14,24,8.535,451865.0,245391.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,60.0,280.0,30.0,3.0
14,25,8.192,378392.0,157831.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,250.0,10.0,0.0
14,26,5.9079999999999995,384137.0,201814.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,20.0,0.0
14,27,4.996,377267.0,224383.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,30.0,0.0
14,28,9.078,382718.0,159182.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,240.0,10.0,1.0
14,29,6.819,387524.0,200058.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,20.0,1.0
14,3,6.282,503026.0,283149.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,280.0,30.0,0.0
14,30,5.912999999999999,387553.0,213861.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,30.0,1.0
14,31,9.96,377923.0,158627.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,230.0,10.0,2.0
14,32,7.726,385926.0,201688.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,20.0,2.0
14,33,6.8260000000000005,386738.0,214717.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,30.0,2.0
14,34,10.841,384205.0,155144.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,220.0,10.0,3.0
14,35,8.633,396058.0,200466.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,20.0,3.0
14,36,7.737,397820.0,213446.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,80.0,280.0,30.0,3.0
14,4,12.982999999999999,501863.0,196800.0,CCCC(C1=CC=CC=C1)O,1-Phenyl-1-butanol,614-14-2,40.0,200.0,10.0,1.0
